InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,LineTotal,Date,Period,Day,Hour
C542426,84946,ANTIQUE SILVER TEA GLASS ETCHED,-12,2019-01-26 09:32:00,1.25,14146,-15.0,2019-01-26,2019-01,Saturday,9
C542426,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-12,2019-01-26 09:32:00,0.85,14146,-10.2,2019-01-26,2019-01,Saturday,9
C542426,22969,HOMEMADE JAM SCENTED CANDLES,-24,2019-01-26 09:32:00,1.45,14146,-34.8,2019-01-26,2019-01,Saturday,9
C542426,22853,CAT BOWL VINTAGE CREAM,-6,2019-01-26 09:32:00,3.25,14146,-19.5,2019-01-26,2019-01,Saturday,9
C542426,22852,DOG BOWL VINTAGE CREAM,-4,2019-01-26 09:32:00,4.25,14146,-17.0,2019-01-26,2019-01,Saturday,9
C542426,22845,VINTAGE CREAM CAT FOOD CONTAINER,-2,2019-01-26 09:32:00,6.35,14146,-12.7,2019-01-26,2019-01,Saturday,9
C542426,22844,VINTAGE CREAM DOG FOOD CONTAINER,-2,2019-01-26 09:32:00,8.5,14146,-17.0,2019-01-26,2019-01,Saturday,9
C542426,22837,HOT WATER BOTTLE BABUSHKA ,-36,2019-01-26 09:32:00,4.25,14146,-153.0,2019-01-26,2019-01,Saturday,9
C542426,22834,HAND WARMER BABUSHKA DESIGN,-48,2019-01-26 09:32:00,0.85,14146,-40.8,2019-01-26,2019-01,Saturday,9
C542426,22810,SET OF 6 T-LIGHTS SNOWMEN,-48,2019-01-26 09:32:00,2.55,14146,-122.39999999999999,2019-01-26,2019-01,Saturday,9
C542426,22752,SET 7 BABUSHKA NESTING BOXES,-24,2019-01-26 09:32:00,7.65,14146,-183.60000000000002,2019-01-26,2019-01,Saturday,9
C542426,22746,POPPY'S PLAYHOUSE LIVINGROOM ,-6,2019-01-26 09:32:00,2.1,14146,-12.600000000000001,2019-01-26,2019-01,Saturday,9
C542426,22745,POPPY'S PLAYHOUSE BEDROOM ,-6,2019-01-26 09:32:00,2.1,14146,-12.600000000000001,2019-01-26,2019-01,Saturday,9
C542426,22654,DELUXE SEWING KIT ,-3,2019-01-26 09:32:00,5.95,14146,-17.85,2019-01-26,2019-01,Saturday,9
C542426,22653,BUTTON BOX ,-10,2019-01-26 09:32:00,1.95,14146,-19.5,2019-01-26,2019-01,Saturday,9
C542426,22652,TRAVEL SEWING KIT,-10,2019-01-26 09:32:00,1.65,14146,-16.5,2019-01-26,2019-01,Saturday,9
C542426,22423,REGENCY CAKESTAND 3 TIER,-2,2019-01-26 09:32:00,12.75,14146,-25.5,2019-01-26,2019-01,Saturday,9
C542426,22418,10 COLOUR SPACEBOY PEN,-24,2019-01-26 09:32:00,0.85,14146,-20.4,2019-01-26,2019-01,Saturday,9
C542426,22398,MAGNETS PACK OF 4 SWALLOWS,-12,2019-01-26 09:32:00,1.25,14146,-15.0,2019-01-26,2019-01,Saturday,9
C542426,22299,PIG KEYRING WITH LIGHT & SOUND ,-24,2019-01-26 09:32:00,1.25,14146,-30.0,2019-01-26,2019-01,Saturday,9
C542426,22219,LOVEBIRD HANGING DECORATION WHITE ,-12,2019-01-26 09:32:00,0.85,14146,-10.2,2019-01-26,2019-01,Saturday,9
C542426,22077,6 RIBBONS RUSTIC CHARM,-12,2019-01-26 09:32:00,1.65,14146,-19.799999999999997,2019-01-26,2019-01,Saturday,9
C542426,22075,6 RIBBONS ELEGANT CHRISTMAS ,-12,2019-01-26 09:32:00,1.65,14146,-19.799999999999997,2019-01-26,2019-01,Saturday,9
C542426,22074,6 RIBBONS SHIMMERING PINKS ,-12,2019-01-26 09:32:00,1.65,14146,-19.799999999999997,2019-01-26,2019-01,Saturday,9
C542426,21874,GIN AND TONIC MUG,-12,2019-01-26 09:32:00,1.25,14146,-15.0,2019-01-26,2019-01,Saturday,9
C542426,21677,HEARTS  STICKERS,-12,2019-01-26 09:32:00,0.85,14146,-10.2,2019-01-26,2019-01,Saturday,9
C542426,21675,BUTTERFLIES STICKERS,-12,2019-01-26 09:32:00,0.85,14146,-10.2,2019-01-26,2019-01,Saturday,9
C542426,21484,CHICK GREY HOT WATER BOTTLE,-36,2019-01-26 09:32:00,2.95,14146,-106.2,2019-01-26,2019-01,Saturday,9
C542426,21481,FAWN BLUE HOT WATER BOTTLE,-36,2019-01-26 09:32:00,2.55,14146,-91.8,2019-01-26,2019-01,Saturday,9
C542426,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,-8,2019-01-26 09:32:00,9.95,14146,-79.6,2019-01-26,2019-01,Saturday,9
C542426,20972,PINK CREAM FELT CRAFT TRINKET BOX ,-12,2019-01-26 09:32:00,1.25,14146,-15.0,2019-01-26,2019-01,Saturday,9
C542426,20971,PINK BLUE FELT CRAFT TRINKET BOX,-12,2019-01-26 09:32:00,1.25,14146,-15.0,2019-01-26,2019-01,Saturday,9
C542427,85159A,"BLACK TEA,COFFEE,SUGAR JARS",-1,2019-01-26 09:34:00,6.35,14180,-6.35,2019-01-26,2019-01,Saturday,9
C542537,22654,DELUXE SEWING KIT ,-1,2019-01-26 13:54:00,5.95,12501,-5.95,2019-01-26,2019-01,Saturday,13
C542537,22138,BAKING SET 9 PIECE RETROSPOT ,-1,2019-01-26 13:54:00,4.95,12501,-4.95,2019-01-26,2019-01,Saturday,13
C542537,22892,SET OF SALT AND PEPPER TOADSTOOLS,-3,2019-01-26 13:54:00,1.25,12501,-3.75,2019-01-26,2019-01,Saturday,13
C542537,21041,RED RETROSPOT OVEN GLOVE DOUBLE,-1,2019-01-26 13:54:00,2.95,12501,-2.95,2019-01-26,2019-01,Saturday,13
C542537,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,-1,2019-01-26 13:54:00,2.55,12501,-2.55,2019-01-26,2019-01,Saturday,13
C542537,22195,LARGE HEART MEASURING SPOONS,-1,2019-01-26 13:54:00,1.65,12501,-1.65,2019-01-26,2019-01,Saturday,13
C542537,21121,SET/10 RED POLKADOT PARTY CANDLES,-24,2019-01-26 13:54:00,1.25,12501,-30.0,2019-01-26,2019-01,Saturday,13
C542537,21918,SET 12 KIDS COLOUR  CHALK STICKS,-12,2019-01-26 13:54:00,0.42,12501,-5.04,2019-01-26,2019-01,Saturday,13
C542537,21917,SET 12 KIDS  WHITE CHALK STICKS,-12,2019-01-26 13:54:00,0.42,12501,-5.04,2019-01-26,2019-01,Saturday,13
C542537,22558,CLOTHES PEGS RETROSPOT PACK 24 ,-2,2019-01-26 13:54:00,1.49,12501,-2.98,2019-01-26,2019-01,Saturday,13
C542537,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",-3,2019-01-26 13:54:00,4.95,12501,-14.850000000000001,2019-01-26,2019-01,Saturday,13
C542539,22567,20 DOLLY PEGS RETROSPOT,-12,2019-01-26 14:07:00,1.25,14229,-15.0,2019-01-26,2019-01,Saturday,14
C542539,22423,REGENCY CAKESTAND 3 TIER,-7,2019-01-26 14:07:00,10.95,14229,-76.64999999999999,2019-01-26,2019-01,Saturday,14
C542540,21658,GLASS  BEURRE DISH,-1,2019-01-26 14:20:00,8.29,,-8.29,2019-01-26,2019-01,Saturday,14
C542588,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-2,2019-01-26 15:57:00,4.95,12997,-9.9,2019-01-26,2019-01,Saturday,15
C542588,21658,GLASS  BEURRE DISH,-1,2019-01-26 15:57:00,3.95,12997,-3.95,2019-01-26,2019-01,Saturday,15
C542588,21313,GLASS HEART T-LIGHT HOLDER ,-5,2019-01-26 15:57:00,0.85,12997,-4.25,2019-01-26,2019-01,Saturday,15
C542589,22456,NATURAL SLATE CHALKBOARD LARGE ,-2,2019-01-26 15:58:00,4.95,14709,-9.9,2019-01-26,2019-01,Saturday,15
C542593,22073,RED RETROSPOT STORAGE JAR,-10,2019-01-26 16:50:00,3.75,15549,-37.5,2019-01-26,2019-01,Saturday,16
C542604,22796,PHOTO FRAME 3 CLASSIC HANGING,-3,2019-01-28 12:35:00,9.95,13148,-29.849999999999998,2019-01-28,2019-01,Monday,12
C542604,22625,RED KITCHEN SCALES,-1,2019-01-28 12:35:00,8.5,13148,-8.5,2019-01-28,2019-01,Monday,12
C542604,22768,FAMILY PHOTO FRAME CORNICE,-1,2019-01-28 12:35:00,9.95,13148,-9.95,2019-01-28,2019-01,Monday,12
C542604,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2019-01-28 12:35:00,2.95,13148,-2.95,2019-01-28,2019-01,Monday,12
C542604,21352,EUCALYPTUS & PINECONE  WREATH,-3,2019-01-28 12:35:00,6.75,13148,-20.25,2019-01-28,2019-01,Monday,12
C542604,21351,CINAMMON & ORANGE WREATH,-5,2019-01-28 12:35:00,6.75,13148,-33.75,2019-01-28,2019-01,Monday,12
C542604,21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,-2,2019-01-28 12:35:00,16.95,13148,-33.9,2019-01-28,2019-01,Monday,12
C542604,84799,SPRIG LAVENDER ARTIFICIAL FLOWER,-48,2019-01-28 12:35:00,0.42,13148,-20.16,2019-01-28,2019-01,Monday,12
C542635,21977,PACK OF 60 PINK PAISLEY CAKE CASES,-1,2019-01-29 10:43:00,0.55,14688,-0.55,2019-01-29,2019-01,Tuesday,10
C542635,21212,PACK OF 72 RETROSPOT CAKE CASES,-2,2019-01-29 10:43:00,0.42,14688,-0.84,2019-01-29,2019-01,Tuesday,10
C542637,22667,RECIPE BOX RETROSPOT ,-6,2019-01-29 10:44:00,2.95,14688,-17.700000000000003,2019-01-29,2019-01,Tuesday,10
C542638,35004C,SET OF 3 COLOURED  FLYING DUCKS,-3,2019-01-29 11:15:00,5.45,13396,-16.35,2019-01-29,2019-01,Tuesday,11
C542639,22941,CHRISTMAS LIGHTS 10 REINDEER,-1,2019-01-29 11:18:00,8.5,16570,-8.5,2019-01-29,2019-01,Tuesday,11
C542640,22423,REGENCY CAKESTAND 3 TIER,-4,2019-01-29 11:22:00,10.95,16839,-43.8,2019-01-29,2019-01,Tuesday,11
C542642,22841,ROUND CAKE TIN VINTAGE GREEN,-2,2019-01-29 11:27:00,7.95,15827,-15.9,2019-01-29,2019-01,Tuesday,11
C542642,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2019-01-29 11:27:00,4.95,15827,-4.95,2019-01-29,2019-01,Tuesday,11
C542642,22423,REGENCY CAKESTAND 3 TIER,-1,2019-01-29 11:27:00,12.75,15827,-12.75,2019-01-29,2019-01,Tuesday,11
C542643,22087,PAPER BUNTING WHITE LACE,-6,2019-01-29 11:29:00,2.95,13615,-17.700000000000003,2019-01-29,2019-01,Tuesday,11
C542644,84678,CLASSICAL ROSE SMALL VASE,-2,2019-01-29 11:33:00,1.25,15497,-2.5,2019-01-29,2019-01,Tuesday,11
C542645,22760,"TRAY, BREAKFAST IN BED",-1,2019-01-29 11:37:00,12.75,14180,-12.75,2019-01-29,2019-01,Tuesday,11
C542693,15036,ASSORTED COLOURS SILK FAN,-600,2019-01-29 12:36:00,0.65,12908,-390.0,2019-01-29,2019-01,Tuesday,12
C542704,22178,VICTORIAN GLASS HANGING T-LIGHT,-42,2019-01-29 12:48:00,1.06,15189,-44.52,2019-01-29,2019-01,Tuesday,12
C542714,21843,RED RETROSPOT CAKE STAND,-5,2019-01-29 13:28:00,10.95,12437,-54.75,2019-01-29,2019-01,Tuesday,13
C542721,22138,BAKING SET 9 PIECE RETROSPOT ,-1,2019-01-29 14:37:00,4.95,14502,-4.95,2019-01-29,2019-01,Tuesday,14
C542721,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,-1,2019-01-29 14:37:00,3.75,14502,-3.75,2019-01-29,2019-01,Tuesday,14
C542726,22701,PINK DOG BOWL,-2,2019-01-29 15:08:00,2.95,16191,-5.9,2019-01-29,2019-01,Tuesday,15
C542726,22700,BLACK AND WHITE DOG BOWL,-3,2019-01-29 15:08:00,2.95,16191,-8.850000000000001,2019-01-29,2019-01,Tuesday,15
C542730,22798,ANTIQUE GLASS DRESSING TABLE POT,-1,2019-01-29 15:27:00,2.95,13506,-2.95,2019-01-29,2019-01,Tuesday,15
C542730,22227,HANGING HEART MIRROR DECORATION ,-1,2019-01-29 15:27:00,0.65,13506,-0.65,2019-01-29,2019-01,Tuesday,15
C542730,21314,SMALL GLASS HEART TRINKET POT,-1,2019-01-29 15:27:00,2.1,13506,-2.1,2019-01-29,2019-01,Tuesday,15
C542732,22763,KEY CABINET MA CAMPAGNE,-2,2019-01-29 15:31:00,9.95,14180,-19.9,2019-01-29,2019-01,Tuesday,15
C542734,22169,FAMILY ALBUM WHITE PICTURE FRAME,-2,2019-01-29 15:36:00,8.5,14442,-17.0,2019-01-29,2019-01,Tuesday,15
C542734,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,-2,2019-01-29 15:36:00,6.75,14442,-13.5,2019-01-29,2019-01,Tuesday,15
C542738,84078A,SET/4 WHITE RETRO STORAGE CUBES ,-12,2019-01-29 15:53:00,34.95,13089,-419.40000000000003,2019-01-29,2019-01,Tuesday,15
C542740,22652,TRAVEL SEWING KIT,-1,2019-01-29 15:59:00,1.65,12853,-1.65,2019-01-29,2019-01,Tuesday,15
C542740,22926,IVORY GIANT GARDEN THERMOMETER,-1,2019-01-29 15:59:00,5.95,12853,-5.95,2019-01-29,2019-01,Tuesday,15
C542740,22934,BAKING MOULD EASTER EGG WHITE CHOC,-3,2019-01-29 15:59:00,2.95,12853,-8.850000000000001,2019-01-29,2019-01,Tuesday,15
C542742,85124B,BLUE JUICY FRUIT PHOTO FRAME,-6,2019-01-29 16:26:00,2.55,15358,-15.299999999999999,2019-01-29,2019-01,Tuesday,16
C542742,22821,GIFT BAG PSYCHEDELIC APPLES,-12,2019-01-29 16:26:00,0.65,15358,-7.800000000000001,2019-01-29,2019-01,Tuesday,16
C542742,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,-94,2019-01-29 16:26:00,0.65,15358,-61.1,2019-01-29,2019-01,Tuesday,16
C542744,22700,BLACK AND WHITE DOG BOWL,-10,2019-01-29 16:32:00,0.85,16191,-8.5,2019-01-29,2019-01,Tuesday,16
C542744,22701,PINK DOG BOWL,-2,2019-01-29 16:32:00,0.85,16191,-1.7,2019-01-29,2019-01,Tuesday,16
C542748,22969,HOMEMADE JAM SCENTED CANDLES,-12,2019-01-29 16:53:00,1.45,15881,-17.4,2019-01-29,2019-01,Tuesday,16
C542753,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,2019-01-29 16:57:00,4.95,15881,-4.95,2019-01-29,2019-01,Tuesday,16
C542781,21731,RED TOADSTOOL LED NIGHT LIGHT,-12,2019-01-30 09:38:00,1.65,12626,-19.799999999999997,2019-01-30,2019-01,Wednesday,9
C542781,22634,CHILDS BREAKFAST SET SPACEBOY ,-3,2019-01-30 09:38:00,8.5,12626,-25.5,2019-01-30,2019-01,Wednesday,9
C542787,85141,JARDIN ETCHED GLASS FRUITBOWL,-1,2019-01-30 10:22:00,8.95,15864,-8.95,2019-01-30,2019-01,Wednesday,10
C542787,21319,GLASS CHALICE GREEN  SMALL ,-1,2019-01-30 10:22:00,1.65,15864,-1.65,2019-01-30,2019-01,Wednesday,10
C542787,21318,GLASS CHALICE BLUE SMALL ,-2,2019-01-30 10:22:00,1.65,15864,-3.3,2019-01-30,2019-01,Wednesday,10
C542792,22730,ALARM CLOCK BAKELIKE IVORY,-1,2019-01-30 10:49:00,3.75,14627,-3.75,2019-01-30,2019-01,Wednesday,10
C542792,22505,MEMO BOARD COTTAGE DESIGN,-1,2019-01-30 10:49:00,4.95,14627,-4.95,2019-01-30,2019-01,Wednesday,10
C542792,21259,VICTORIAN SEWING BOX SMALL ,-1,2019-01-30 10:49:00,5.95,14627,-5.95,2019-01-30,2019-01,Wednesday,10
C542792,22891,TEA FOR ONE POLKADOT,-1,2019-01-30 10:49:00,4.25,14627,-4.25,2019-01-30,2019-01,Wednesday,10
C542792,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2019-01-30 10:49:00,2.95,14627,-2.95,2019-01-30,2019-01,Wednesday,10
C542793,22891,TEA FOR ONE POLKADOT,-6,2019-01-30 10:52:00,4.25,14113,-25.5,2019-01-30,2019-01,Wednesday,10
C542793,22111,SCOTTIE DOG HOT WATER BOTTLE,-72,2019-01-30 10:52:00,4.25,14113,-306.0,2019-01-30,2019-01,Wednesday,10
C542798,21531,RED RETROSPOT SUGAR JAM BOWL,-1,2019-01-30 11:09:00,2.55,12477,-2.55,2019-01-30,2019-01,Wednesday,11
C542798,21429,RED GINGHAM ROSE JEWELLERY BOX,-1,2019-01-30 11:09:00,1.65,12477,-1.65,2019-01-30,2019-01,Wednesday,11
C542799,22156,HEART DECORATION WITH PEARLS ,-1,2019-01-30 11:12:00,0.72,14606,-0.72,2019-01-30,2019-01,Wednesday,11
C542799,85054,FRENCH ENAMEL POT W LID,-1,2019-01-30 11:12:00,2.95,14606,-2.95,2019-01-30,2019-01,Wednesday,11
C542805,22156,HEART DECORATION WITH PEARLS ,-1,2019-01-30 11:19:00,0.85,14606,-0.85,2019-01-30,2019-01,Wednesday,11
C542805,85054,FRENCH ENAMEL POT W LID,-1,2019-01-30 11:19:00,2.95,14606,-2.95,2019-01-30,2019-01,Wednesday,11
C542832,35004B,SET OF 3 BLACK FLYING DUCKS,-12,2019-01-30 11:28:00,4.65,15694,-55.800000000000004,2019-01-30,2019-01,Wednesday,11
C542860,22580,ADVENT CALENDAR GINGHAM SACK,-1,2019-01-30 11:43:00,5.95,,-5.95,2019-01-30,2019-01,Wednesday,11
C542866,85063,CREAM SWEETHEART MAGAZINE RACK,-2,2019-01-30 12:14:00,14.95,15311,-29.9,2019-01-30,2019-01,Wednesday,12
C542866,35004G,SET OF 3 GOLD FLYING DUCKS,-2,2019-01-30 12:14:00,1.95,15311,-3.9,2019-01-30,2019-01,Wednesday,12
C542866,35004C,SET OF 3 COLOURED  FLYING DUCKS,-2,2019-01-30 12:14:00,4.65,15311,-9.3,2019-01-30,2019-01,Wednesday,12
C542910,20726,LUNCH BAG WOODLAND,-1,2019-01-30 15:38:00,1.45,17511,-1.45,2019-01-30,2019-01,Wednesday,15
C542910,22671,FRENCH LAUNDRY SIGN BLUE METAL,-1,2019-01-30 15:38:00,1.45,17511,-1.45,2019-01-30,2019-01,Wednesday,15
C542910,85099B,JUMBO BAG RED RETROSPOT,-1,2019-01-30 15:38:00,1.65,17511,-1.65,2019-01-30,2019-01,Wednesday,15
C542910,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2019-01-30 15:38:00,2.55,17511,-2.55,2019-01-30,2019-01,Wednesday,15
C542910,22360,GLASS JAR ENGLISH CONFECTIONERY,-3,2019-01-30 15:38:00,2.55,17511,-7.6499999999999995,2019-01-30,2019-01,Wednesday,15
C542910,22659,LUNCH BOX I LOVE LONDON,-1,2019-01-30 15:38:00,1.65,17511,-1.65,2019-01-30,2019-01,Wednesday,15
C542910,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,2019-01-30 15:38:00,8.5,17511,-8.5,2019-01-30,2019-01,Wednesday,15
C542910,21537,RED RETROSPOT PUDDING BOWL,-1,2019-01-30 15:38:00,3.75,17511,-3.75,2019-01-30,2019-01,Wednesday,15
C542910,20727,LUNCH BAG  BLACK SKULL.,-2,2019-01-30 15:38:00,1.45,17511,-2.9,2019-01-30,2019-01,Wednesday,15
C542910,22169,FAMILY ALBUM WHITE PICTURE FRAME,-1,2019-01-30 15:38:00,7.65,17511,-7.65,2019-01-30,2019-01,Wednesday,15
C542910,22423,REGENCY CAKESTAND 3 TIER,-2,2019-01-30 15:38:00,10.95,17511,-21.9,2019-01-30,2019-01,Wednesday,15
C542912,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2019-01-30 15:49:00,2.95,13141,-2.95,2019-01-30,2019-01,Wednesday,15
C542913,22197,SMALL POPCORN HOLDER,-2,2019-01-30 15:57:00,0.85,16779,-1.7,2019-01-30,2019-01,Wednesday,15
C542913,21041,RED RETROSPOT OVEN GLOVE DOUBLE,-1,2019-01-30 15:57:00,2.95,16779,-2.95,2019-01-30,2019-01,Wednesday,15
C542924,22423,REGENCY CAKESTAND 3 TIER,-2,2019-01-31 09:39:00,12.75,12559,-25.5,2019-01-31,2019-01,Thursday,9
C542951,22856,ASSORTED EASTER DECORATIONS  BELLS,-2,2019-01-31 11:16:00,1.25,16985,-2.5,2019-01-31,2019-01,Thursday,11
C542991,85019C,CURIOUS  IMAGES NOTEBOOK SET,-12,2019-01-31 11:54:00,4.25,14460,-51.0,2019-01-31,2019-01,Thursday,11
C543004,22470,HEART OF WICKER LARGE,-4,2019-01-31 12:40:00,2.95,13939,-11.8,2019-01-31,2019-01,Thursday,12
C543026,22198,LARGE POPCORN HOLDER ,-2,2019-01-31 14:44:00,1.65,16717,-3.3,2019-01-31,2019-01,Thursday,14
C543026,22768,FAMILY PHOTO FRAME CORNICE,-2,2019-01-31 14:44:00,9.95,16717,-19.9,2019-01-31,2019-01,Thursday,14
C543026,21844,RED RETROSPOT MUG,-2,2019-01-31 14:44:00,2.95,16717,-5.9,2019-01-31,2019-01,Thursday,14
C543039,84946,ANTIQUE SILVER TEA GLASS ETCHED,-2,2019-01-31 16:31:00,1.25,16992,-2.5,2019-01-31,2019-01,Thursday,16
C543039,22768,FAMILY PHOTO FRAME CORNICE,-1,2019-01-31 16:31:00,9.95,16992,-9.95,2019-01-31,2019-01,Thursday,16
C543042,22087,PAPER BUNTING WHITE LACE,-12,2019-01-31 17:09:00,2.95,17337,-35.400000000000006,2019-01-31,2019-01,Thursday,17
C543050,22242,5 HOOK HANGER MAGIC TOADSTOOL,-24,2019-02-01 10:14:00,1.65,12625,-39.599999999999994,2019-02-01,2019-02,Friday,10
C543050,22962,JAM JAR WITH PINK LID,-2,2019-02-01 10:14:00,0.85,12625,-1.7,2019-02-01,2019-02,Friday,10
C543050,22637,PIGGY BANK RETROSPOT ,-2,2019-02-01 10:14:00,2.55,12625,-5.1,2019-02-01,2019-02,Friday,10
C543050,22963,JAM JAR WITH GREEN LID,-6,2019-02-01 10:14:00,0.85,12625,-5.1,2019-02-01,2019-02,Friday,10
C543052,22797,CHEST OF DRAWERS GINGHAM HEART ,-1,2019-02-01 10:20:00,16.95,14180,-16.95,2019-02-01,2019-02,Friday,10
C543109,22291,HANGING CHICK CREAM DECORATION,-24,2019-02-01 12:39:00,1.45,12775,-34.8,2019-02-01,2019-02,Friday,12
C543112,22960,JAM MAKING SET WITH JARS,-3,2019-02-01 12:59:00,4.25,14133,-12.75,2019-02-01,2019-02,Friday,12
C543119,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,-1,2019-02-01 13:31:00,1.25,14606,-1.25,2019-02-01,2019-02,Friday,13
C543175,22763,KEY CABINET MA CAMPAGNE,-2,2019-02-02 09:46:00,9.95,12712,-19.9,2019-02-02,2019-02,Saturday,9
C543175,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-2,2019-02-02 09:46:00,8.5,12712,-17.0,2019-02-02,2019-02,Saturday,9
C543175,22168,ORGANISER WOOD ANTIQUE WHITE ,-2,2019-02-02 09:46:00,8.5,12712,-17.0,2019-02-02,2019-02,Saturday,9
C543185,22333,RETROSPOT PARTY BAG + STICKER SET,-14,2019-02-02 11:22:00,1.65,,-23.099999999999998,2019-02-02,2019-02,Saturday,11
C543185,22332,SKULLS PARTY BAG + STICKER SET,-14,2019-02-02 11:22:00,1.65,,-23.099999999999998,2019-02-02,2019-02,Saturday,11
C543195,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,2019-02-02 12:29:00,8.5,13113,-8.5,2019-02-02,2019-02,Saturday,12
C543195,22423,REGENCY CAKESTAND 3 TIER,-1,2019-02-02 12:29:00,10.95,13113,-10.95,2019-02-02,2019-02,Saturday,12
C543239,84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,-3,2019-02-02 13:47:00,1.69,14462,-5.07,2019-02-02,2019-02,Saturday,13
C543239,84800S,SMALL WHITE/PINK ROSE ART FLOWER,-2,2019-02-02 13:47:00,1.25,14462,-2.5,2019-02-02,2019-02,Saturday,13
C543239,84799,SPRIG LAVENDER ARTIFICIAL FLOWER,-12,2019-02-02 13:47:00,1.25,14462,-15.0,2019-02-02,2019-02,Saturday,13
C543241,84766,SILVER ROCOCO CANDLE STICK,-1,2019-02-02 14:02:00,1.95,17315,-1.95,2019-02-02,2019-02,Saturday,14
C543244,21463,MIRRORED DISCO BALL ,-1,2019-02-02 14:06:00,5.95,16725,-5.95,2019-02-02,2019-02,Saturday,14
C543290,22617,BAKING SET SPACEBOY DESIGN,-2,2019-02-05 10:44:00,4.95,16686,-9.9,2019-02-05,2019-02,Tuesday,10
C543290,21579,LOLITA  DESIGN  COTTON TOTE BAG,-2,2019-02-05 10:44:00,2.25,16686,-4.5,2019-02-05,2019-02,Tuesday,10
C543307,22838,3 TIER CAKE TIN RED AND CREAM,-1,2019-02-05 11:58:00,14.95,18118,-14.95,2019-02-05,2019-02,Tuesday,11
C543347,85049G,CHOCOLATE BOX RIBBONS ,-2,2019-02-05 12:44:00,1.25,12472,-2.5,2019-02-05,2019-02,Tuesday,12
C543347,85049E,SCANDINAVIAN REDS RIBBONS,-3,2019-02-05 12:44:00,1.25,12472,-3.75,2019-02-05,2019-02,Tuesday,12
C543347,22629,SPACEBOY LUNCH BOX ,-1,2019-02-05 12:44:00,1.95,12472,-1.95,2019-02-05,2019-02,Tuesday,12
C543347,22467,GUMBALL COAT RACK,-6,2019-02-05 12:44:00,2.55,12472,-15.299999999999999,2019-02-05,2019-02,Tuesday,12
C543347,22423,REGENCY CAKESTAND 3 TIER,-2,2019-02-05 12:44:00,12.75,12472,-25.5,2019-02-05,2019-02,Tuesday,12
C543347,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-2,2019-02-05 12:44:00,2.95,12472,-5.9,2019-02-05,2019-02,Tuesday,12
C543347,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-3,2019-02-05 12:44:00,2.95,12472,-8.850000000000001,2019-02-05,2019-02,Tuesday,12
C543347,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",-3,2019-02-05 12:44:00,0.85,12472,-2.55,2019-02-05,2019-02,Tuesday,12
C543347,22242,5 HOOK HANGER MAGIC TOADSTOOL,-5,2019-02-05 12:44:00,1.65,12472,-8.25,2019-02-05,2019-02,Tuesday,12
C543347,22077,6 RIBBONS RUSTIC CHARM,-5,2019-02-05 12:44:00,1.65,12472,-8.25,2019-02-05,2019-02,Tuesday,12
C543347,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,-2,2019-02-05 12:44:00,1.25,12472,-2.5,2019-02-05,2019-02,Tuesday,12
C543347,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,-2,2019-02-05 12:44:00,1.25,12472,-2.5,2019-02-05,2019-02,Tuesday,12
C543347,21668,RED STRIPE CERAMIC DRAWER KNOB,-1,2019-02-05 12:44:00,1.25,12472,-1.25,2019-02-05,2019-02,Tuesday,12
C543347,21244,BLUE POLKADOT PLATE ,-2,2019-02-05 12:44:00,1.69,12472,-3.38,2019-02-05,2019-02,Tuesday,12
C543347,20676,RED RETROSPOT BOWL,-2,2019-02-05 12:44:00,1.25,12472,-2.5,2019-02-05,2019-02,Tuesday,12
C543353,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,-1,2019-02-05 13:41:00,1.25,16033,-1.25,2019-02-05,2019-02,Tuesday,13
C543353,22637,PIGGY BANK RETROSPOT ,-1,2019-02-05 13:41:00,2.55,16033,-2.55,2019-02-05,2019-02,Tuesday,13
C543353,22727,ALARM CLOCK BAKELIKE RED ,-2,2019-02-05 13:41:00,3.75,16033,-7.5,2019-02-05,2019-02,Tuesday,13
