CustomerID,Recency,Frequency,MonetaryValue,R,F,M,rfm_segment,rfm_score,customer_segment,campaign_strategy
12937,16,4,1504.27,3,2,3,323,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
12938,26,1,114.14,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
12939,65,8,11581.8,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
12940,47,4,862.44,2,2,2,222,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
12942,132,3,675.6,1,2,2,122,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
12943,302,1,-3.75,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
12944,36,2,604.51,2,1,2,212,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
12945,289,1,462.95,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
12947,144,11,1407.29,1,3,3,133,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
12948,17,8,2053.7,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
12949,31,10,4143.02,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
12950,3,3,1843.0,3,2,3,323,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
12951,9,8,1042.07,3,3,2,332,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
12952,6,5,1382.8400000000001,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
12953,10,1,329.85,3,1,1,311,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
12955,2,14,4734.26,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
12956,307,1,108.07,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
12957,5,12,3979.04,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
12962,8,2,266.39,3,1,1,311,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
12963,9,8,1856.63,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
12965,90,1,769.8100000000001,2,1,2,212,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
12966,10,1,160.18,3,1,1,311,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
12967,4,4,1194.75,3,2,3,323,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
12968,113,1,135.95,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
12970,8,4,405.47,3,2,2,322,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
12971,4,88,10933.76,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
12974,198,1,144.8,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
12976,212,1,738.6,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
12977,157,1,39.239999999999995,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
12980,156,12,7092.06,1,3,3,133,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
12981,30,2,372.21999999999997,2,1,2,212,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
12982,240,2,377.2,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
12984,19,1,97.5,3,1,1,311,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
12985,1,3,1215.6200000000001,3,2,3,323,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
12987,74,3,545.0,2,2,2,222,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
